,mac,rssi,timestamp,name,seq,scanner_ip
3140,40:e0:82:56:b4:ca,-62,1741727787955,Unknown,36446,10.26.2.133
3141,34:10:4a:7e:96:a6,-87,1741727787933,Unknown,37258,10.26.2.134
3142,c1:06:9c:02:4d:2d,-81,1741727787606,Unknown,36325,10.26.2.196
3143,4c:4f:28:51:aa:5c,-74,1741727787215,Unknown,37747,10.26.2.166
3144,80:c3:ba:12:24:13,-82,1741727787217,SW02,37748,10.26.2.166
3145,77:bc:a9:66:ff:e2,-65,1741727787495,Unknown,36308,10.26.2.131
3146,63:ab:84:05:10:6f,-65,1741727787506,Unknown,36309,10.26.2.131
3147,fa:63:e3:69:fd:4d,-87,1741727787233,Unknown,37749,10.26.2.166
3148,40:e0:82:56:b4:ca,-66,1741727787508,Unknown,36310,10.26.2.131
3149,28:62:7f:db:04:6c,-90,1741727787235,Unknown,37750,10.26.2.166
3150,63:ab:84:05:10:6f,-68,1741727787240,Unknown,37751,10.26.2.166
3151,40:e0:82:56:b4:ca,-69,1741727787241,Unknown,37752,10.26.2.166
3152,80:c3:ba:12:24:67,-72,1741727787246,SW02,37753,10.26.2.166
3153,77:bc:a9:66:ff:e2,-57,1741727787608,Unknown,36326,10.26.2.196
3154,63:ab:84:05:10:6f,-59,1741727787614,Unknown,36327,10.26.2.196
3155,05:45:36:f6:2f:c0,-88,1741727787620,Unknown,36328,10.26.2.196
3156,dc:c2:d1:51:c8:09,-65,1741727787723,Unknown,36329,10.26.2.196
3157,dc:c2:d1:51:c8:09,-65,1741727787723,Unknown,36329,10.26.2.196
3158,dc:c2:d1:51:c8:09,-62,1741727787613,Unknown,36311,10.26.2.131
3159,dc:c2:d1:51:c8:09,-63,1741727788034,Unknown,37259,10.26.2.134
3160,dc:c2:d1:51:c8:09,-56,1741727788062,Unknown,36447,10.26.2.133
3161,dc:c2:d1:51:c8:09,-58,1741727787345,Unknown,37754,10.26.2.166
3162,4c:4f:28:51:aa:5c,-61,1741727788069,Unknown,36448,10.26.2.133
3163,12:8c:1b:8b:d2:fb,-84,1741727788071,Unknown,36449,10.26.2.133
3164,4c:4f:28:51:aa:5c,-65,1741727788112,Unknown,37260,10.26.2.134
3165,7d:ef:fe:22:87:51,-73,1741727787806,Unknown,36330,10.26.2.196
3166,40:e0:82:56:b4:ca,-62,1741727788137,Unknown,36450,10.26.2.133
3167,44:27:45:89:45:3b,-85,1741727788161,Unknown,36451,10.26.2.133
3168,80:c3:ba:12:24:67,-59,1741727788163,SW02,36452,10.26.2.133
3169,fa:63:e3:69:fd:4d,-86,1741727787824,Unknown,36331,10.26.2.196
3170,4e:44:92:b9:90:45,-80,1741727788169,Unknown,36453,10.26.2.133
3171,7d:ef:fe:22:87:51,-64,1741727787441,Unknown,37755,10.26.2.166
3172,40:e0:82:56:b4:ca,-59,1741727788113,Unknown,37261,10.26.2.134
3173,80:c3:ba:12:24:13,-63,1741727788118,Unknown,37262,10.26.2.134
3174,7d:ef:fe:22:87:51,-61,1741727788119,Unknown,37263,10.26.2.134
3175,fa:63:e3:69:fd:4d,-86,1741727787705,Unknown,36312,10.26.2.131
3176,80:c3:ba:12:24:67,-68,1741727788142,Unknown,37264,10.26.2.134
3177,28:62:7f:db:04:6c,-84,1741727787708,Unknown,36313,10.26.2.131
3178,4e:44:92:b9:90:45,-67,1741727788144,Unknown,37265,10.26.2.134
3179,61:05:61:7a:46:0c,-57,1741727788219,Unknown,37266,10.26.2.134
3180,80:c3:ba:12:24:13,-73,1741727788244,Unknown,36454,10.26.2.133
3181,79:9b:16:0b:1e:30,-55,1741727788222,Unknown,37267,10.26.2.134
3182,61:05:61:7a:46:0c,-61,1741727788246,Unknown,36455,10.26.2.133
3183,61:05:61:7a:46:0c,-63,1741727787910,Unknown,36332,10.26.2.196
3184,79:92:7e:cb:3f:eb,-57,1741727788241,Unknown,37268,10.26.2.134
3185,61:05:61:7a:46:0c,-68,1741727787799,Unknown,36314,10.26.2.131
3186,61:05:61:7a:46:0c,-57,1741727788219,Unknown,37266,10.26.2.134
3187,79:9b:16:0b:1e:30,-55,1741727788222,Unknown,37267,10.26.2.134
3188,80:c3:ba:12:24:13,-73,1741727788244,Unknown,36454,10.26.2.133
3189,61:05:61:7a:46:0c,-61,1741727788246,Unknown,36455,10.26.2.133
3190,61:05:61:7a:46:0c,-63,1741727787910,Unknown,36332,10.26.2.196
3191,61:05:61:7a:46:0c,-68,1741727787799,Unknown,36314,10.26.2.131
3192,79:92:7e:cb:3f:eb,-57,1741727788241,Unknown,37268,10.26.2.134
3193,63:05:68:21:3e:9a,-94,1741727787531,Unknown,37756,10.26.2.166
3194,79:9b:16:0b:1e:30,-72,1741727787533,Unknown,37757,10.26.2.166
3195,79:9b:16:0b:1e:30,-68,1741727787912,Unknown,36333,10.26.2.196
3196,79:9b:16:0b:1e:30,-71,1741727788248,Unknown,36456,10.26.2.133
3197,7f:5c:7c:60:b2:fa,-80,1741727787934,Unknown,36334,10.26.2.196
3198,79:9b:16:0b:1e:30,-69,1741727787810,Unknown,36315,10.26.2.131
3199,28:62:7f:db:04:6c,-83,1741727788266,Unknown,36457,10.26.2.133
3200,c1:06:9c:02:4d:2d,-86,1741727787544,Unknown,37758,10.26.2.166
3201,79:92:7e:cb:3f:eb,-64,1741727787552,Unknown,37759,10.26.2.166
3202,79:92:7e:cb:3f:eb,-70,1741727788268,Unknown,36458,10.26.2.133
3203,57:9a:5b:84:96:c1,-72,1741727788023,Unknown,36335,10.26.2.196
3204,c1:06:9c:02:4d:2d,-84,1741727787908,Unknown,36316,10.26.2.131
3205,c1:06:9c:02:4d:2d,-81,1741727788331,Unknown,37269,10.26.2.134
3206,c1:06:9c:02:4d:2d,-85,1741727788355,Unknown,36459,10.26.2.133
3207,53:18:3d:ff:31:f6,-64,1741727788335,Unknown,37270,10.26.2.134
3208,58:bc:2f:43:e2:89,-68,1741727788029,Unknown,36336,10.26.2.196
3209,53:18:3d:ff:31:f6,-57,1741727788358,Unknown,36460,10.26.2.133
3210,57:9a:5b:84:96:c1,-55,1741727788337,Unknown,37271,10.26.2.134
3211,57:9a:5b:84:96:c1,-67,1741727788361,Unknown,36461,10.26.2.133
3212,58:bc:2f:43:e2:89,-72,1741727788341,Unknown,37272,10.26.2.134
3213,a8:a2:37:7c:50:11,-85,1741727788348,Unknown,37273,10.26.2.134
3214,34:10:4a:7e:96:a6,-88,1741727788351,Unknown,37274,10.26.2.134
3215,57:9a:5b:84:96:c1,-64,1741727787914,Unknown,36317,10.26.2.131
3216,57:9a:5b:84:96:c1,-55,1741727788337,Unknown,37271,10.26.2.134
3217,53:18:3d:ff:31:f6,-57,1741727788358,Unknown,36460,10.26.2.133
3218,3c:54:fa:51:6d:83,-89,1741727787624,Unknown,37760,10.26.2.166
3219,40:bb:ce:a2:7b:fe,-78,1741727787927,3d0dc6dc,36318,10.26.2.131
3220,58:bc:2f:43:e2:89,-71,1741727788366,Unknown,36462,10.26.2.133
3221,49:cd:60:a6:b1:c5,-62,1741727788367,Unknown,36463,10.26.2.133
3222,3e:e5:6c:a8:42:30,-93,1741727787929,Unknown,36319,10.26.2.131
3223,40:bb:ce:a2:7b:fe,-73,1741727788377,3d0dc6dc,36464,10.26.2.133
3224,57:9a:5b:84:96:c1,-68,1741727787645,Unknown,37761,10.26.2.166
3225,58:bc:2f:43:e2:89,-71,1741727787651,Unknown,37762,10.26.2.166
3226,49:cd:60:a6:b1:c5,-78,1741727787658,Unknown,37763,10.26.2.166
3227,2b:46:a3:62:bd:24,-79,1741727787991,Unknown,36320,10.26.2.131
3228,49:cd:60:a6:b1:c5,-83,1741727788102,Unknown,36337,10.26.2.196
3229,79:ee:ff:20:d4:53,-88,1741727788440,Unknown,36465,10.26.2.133
3230,3c:6d:66:07:48:84,-87,1741727787999,Unknown,36321,10.26.2.131
3231,40:bb:ce:a2:7b:fe,-90,1741727788415,3d0dc6dc,37275,10.26.2.134
3232,2b:46:a3:62:bd:24,-84,1741727788104,Unknown,36338,10.26.2.196
3233,6b:1e:4f:4d:fa:64,-88,1741727788418,Unknown,37276,10.26.2.134
3234,6b:1e:4f:4d:fa:64,-86,1741727788107,Unknown,36339,10.26.2.196
3235,3c:6d:66:07:48:84,-81,1741727788422,Unknown,37277,10.26.2.134
3236,40:bb:ce:a2:7b:fe,-86,1741727787728,3d0dc6dc,37764,10.26.2.166
3237,2b:46:a3:62:bd:24,-91,1741727788442,Unknown,36466,10.26.2.133
3238,3c:6d:66:07:48:84,-85,1741727788111,Unknown,36340,10.26.2.196
3239,6b:39:48:3c:55:5b,-68,1741727788432,Unknown,37278,10.26.2.134
3240,5b:c6:bf:32:be:cc,-63,1741727788446,Unknown,37279,10.26.2.134
3241,2d:6b:68:f7:cd:9c,-92,1741727788002,Unknown,36322,10.26.2.131
3242,6b:1e:4f:4d:fa:64,-88,1741727788418,Unknown,37276,10.26.2.134
3243,5b:c6:bf:32:be:cc,-59,1741727788022,Unknown,36323,10.26.2.131
3244,53:df:41:06:3b:b4,-64,1741727788453,Unknown,37280,10.26.2.134
3245,3c:6d:66:07:48:84,-81,1741727788448,Unknown,36467,10.26.2.133
3246,6b:39:48:3c:55:5b,-62,1741727788456,Unknown,36468,10.26.2.133
3247,65:cb:df:35:93:7a,-55,1741727788462,Unknown,36469,10.26.2.133
3248,5b:c6:bf:32:be:cc,-71,1741727788471,Unknown,36470,10.26.2.133
3249,fa:63:e3:69:fd:4d,-82,1741727788475,Unknown,36471,10.26.2.133
3250,04:0c:6e:43:b6:ff,-89,1741727787736,Unknown,37765,10.26.2.166
3251,6b:39:48:3c:55:5b,-70,1741727787744,Unknown,37766,10.26.2.166
3252,7f:5c:7c:60:b2:fa,-89,1741727787745,Unknown,37767,10.26.2.166
3253,5b:c6:bf:32:be:cc,-60,1741727787756,Unknown,37768,10.26.2.166
3254,44:5e:cd:0f:db:41,-61,1741727788205,Razer Stereo,36341,10.26.2.196
3255,44:5e:cd:0f:db:41,-54,1741727788516,Razer Stereo,37281,10.26.2.134
3256,53:df:41:06:3b:b4,-67,1741727788541,Unknown,36472,10.26.2.133
3257,44:5e:cd:0f:db:41,-61,1741727788205,Razer Stereo,36341,10.26.2.196
3258,2d:33:0c:90:44:01,-83,1741727788546,Unknown,36473,10.26.2.133
3259,2d:33:0c:90:44:01,-85,1741727788207,Bose Flex 2 SoundLink,36342,10.26.2.196
3260,44:5e:cd:0f:db:41,-54,1741727788516,Razer Stereo,37281,10.26.2.134
3261,53:df:41:06:3b:b4,-67,1741727788541,Unknown,36472,10.26.2.133
3262,2d:33:0c:90:44:01,-83,1741727788546,Unknown,36473,10.26.2.133
3263,2d:33:0c:90:44:01,-85,1741727788207,Bose Flex 2 SoundLink,36342,10.26.2.196
3264,3c:6d:66:07:12:00,-86,1741727788213,Unknown,36343,10.26.2.196
3265,53:df:41:06:3b:b4,-62,1741727787829,Unknown,37769,10.26.2.166
3266,3c:6d:66:07:12:00,-77,1741727788551,Unknown,36474,10.26.2.133
3267,5a:e0:43:b4:79:2e,-62,1741727788532,Unknown,37282,10.26.2.134
3268,1f:61:90:17:80:57,-90,1741727787831,Unknown,37770,10.26.2.166
3269,5a:e0:43:b4:79:2e,-58,1741727788559,Unknown,36475,10.26.2.133
3270,4a:c7:8b:aa:9e:13,-73,1741727788561,Unknown,36476,10.26.2.133
3271,4a:c7:8b:aa:9e:13,-71,1741727787845,Unknown,37771,10.26.2.166
3272,58:bc:2f:43:e2:89,-66,1741727788216,Unknown,36344,10.26.2.196
3273,fa:63:e3:69:fd:4d,-84,1741727788217,Unknown,36345,10.26.2.196
3274,5a:e0:43:b4:79:2e,-53,1741727788219,Unknown,36346,10.26.2.196
3275,4a:c7:8b:aa:9e:13,-65,1741727788223,Unknown,36347,10.26.2.196
3276,53:c7:96:20:10:c3,-72,1741727787937,Unknown,37772,10.26.2.166
3277,4a:c7:8b:aa:9e:13,-76,1741727788624,Unknown,37283,10.26.2.134
3278,53:c7:96:20:10:c3,-66,1741727788627,Unknown,37284,10.26.2.134
3279,65:cb:df:35:93:7a,-57,1741727788629,Unknown,37285,10.26.2.134
3280,80:c3:ba:12:24:67,-69,1741727788311,Unknown,36348,10.26.2.196
3281,79:03:7c:09:8f:9c,-73,1741727788668,Unknown,36477,10.26.2.133
3282,e8:2d:2f:7e:34:f9,-65,1741727788671,Unknown,36478,10.26.2.133
3283,53:c7:96:20:10:c3,-66,1741727788313,LE-Bose NC 700 HP,36349,10.26.2.196
3284,57:58:9d:76:05:c3,-62,1741727788676,Unknown,36479,10.26.2.133
3285,79:03:7c:09:8f:9c,-65,1741727788643,Unknown,37286,10.26.2.134
3286,65:cb:df:35:93:7a,-55,1741727788315,Unknown,36350,10.26.2.196
3287,e8:2d:2f:7e:34:f9,-62,1741727788648,Unknown,37287,10.26.2.134
3288,4a:c7:8b:aa:9e:13,-76,1741727788624,Unknown,37283,10.26.2.134
3289,53:c7:96:20:10:c3,-72,1741727787937,Unknown,37772,10.26.2.166
3290,53:c7:96:20:10:c3,-66,1741727788627,Unknown,37284,10.26.2.134
3291,65:cb:df:35:93:7a,-57,1741727788629,Unknown,37285,10.26.2.134
3292,80:c3:ba:12:24:67,-69,1741727788311,Unknown,36348,10.26.2.196
3293,79:03:7c:09:8f:9c,-73,1741727788668,Unknown,36477,10.26.2.133
3294,e8:2d:2f:7e:34:f9,-65,1741727788671,Unknown,36478,10.26.2.133
3295,53:c7:96:20:10:c3,-66,1741727788313,LE-Bose NC 700 HP,36349,10.26.2.196
3296,79:03:7c:09:8f:9c,-65,1741727788643,Unknown,37286,10.26.2.134
3297,57:58:9d:76:05:c3,-62,1741727788676,Unknown,36479,10.26.2.133
3298,65:cb:df:35:93:7a,-55,1741727788315,Unknown,36350,10.26.2.196
3299,e8:2d:2f:7e:34:f9,-62,1741727788648,Unknown,37287,10.26.2.134
3300,65:cb:df:35:93:7a,-57,1741727787939,Unknown,37773,10.26.2.166
3301,fa:63:e3:69:fd:4d,-86,1741727788095,Unknown,36324,10.26.2.131
3302,53:df:41:06:3b:b4,-76,1741727788329,Unknown,36351,10.26.2.196
3303,79:03:7c:09:8f:9c,-77,1741727788332,Unknown,36352,10.26.2.196
3304,c1:06:9c:02:4d:2d,-82,1741727788335,Unknown,36353,10.26.2.196
3305,e8:2d:2f:7e:34:f9,-56,1741727788336,Unknown,36354,10.26.2.196
3306,20:95:f6:84:19:39,-88,1741727787941,Unknown,37774,10.26.2.166
3307,79:03:7c:09:8f:9c,-61,1741727787957,Unknown,37775,10.26.2.166
3308,1f:61:90:17:80:57,-91,1741727788097,Unknown,36325,10.26.2.131
3309,e8:2d:2f:7e:34:f9,-69,1741727787958,Unknown,37776,10.26.2.166
3310,3c:6d:66:07:12:00,-92,1741727788102,Unknown,36326,10.26.2.131
3311,57:58:9d:76:05:c3,-77,1741727787962,Unknown,37777,10.26.2.166
3312,58:bc:2f:43:e2:89,-74,1741727788105,Unknown,36327,10.26.2.131
3313,5a:e0:43:b4:79:2e,-62,1741727788107,Unknown,36328,10.26.2.131
3314,4a:c7:8b:aa:9e:13,-73,1741727788124,Unknown,36329,10.26.2.131
3315,44:27:45:89:45:3b,-88,1741727788162,Unknown,36330,10.26.2.131
3316,4c:4f:28:51:aa:5c,-61,1741727788176,Unknown,36331,10.26.2.131
3317,41:88:49:13:56:ce,-62,1741727788182,Unknown,36332,10.26.2.131
3318,57:9a:5b:84:96:c1,-57,1741727788186,Unknown,36333,10.26.2.131
3319,79:92:7e:cb:3f:eb,-57,1741727788188,Unknown,36334,10.26.2.131
3320,53:18:3d:ff:31:f6,-62,1741727788190,Unknown,36335,10.26.2.131
3321,49:cd:60:a6:b1:c5,-67,1741727788193,Unknown,36336,10.26.2.131
3322,51:02:11:6a:65:e4,-82,1741727788199,Unknown,36337,10.26.2.131
3323,53:c7:96:20:10:c3,-68,1741727788204,Unknown,36338,10.26.2.131
3324,65:cb:df:35:93:7a,-62,1741727788205,Unknown,36339,10.26.2.131
3325,53:df:41:06:3b:b4,-67,1741727788218,Unknown,36340,10.26.2.131
3326,79:03:7c:09:8f:9c,-65,1741727788220,Unknown,36341,10.26.2.131
3327,c1:06:9c:02:4d:2d,-85,1741727788223,Unknown,36342,10.26.2.131
3328,e8:2d:2f:7e:34:f9,-57,1741727788225,Unknown,36343,10.26.2.131
3329,57:58:9d:76:05:c3,-67,1741727788230,Unknown,36344,10.26.2.131
3330,1f:61:90:17:80:57,-85,1741727788747,Unknown,36480,10.26.2.133
3331,4c:13:81:7b:36:5e,-81,1741727788767,Unknown,36481,10.26.2.133
3332,57:58:9d:76:05:c3,-53,1741727788721,Unknown,37288,10.26.2.134
3333,77:bc:a9:66:ff:e2,-60,1741727788769,Unknown,36482,10.26.2.133
3334,1f:61:90:17:80:57,-89,1741727788722,Unknown,37289,10.26.2.134
3335,1f:61:90:17:80:57,-85,1741727788747,Unknown,36480,10.26.2.133
3336,4c:13:81:7b:36:5e,-81,1741727788767,Unknown,36481,10.26.2.133
3337,57:58:9d:76:05:c3,-53,1741727788721,Unknown,37288,10.26.2.134
3338,77:bc:a9:66:ff:e2,-60,1741727788769,Unknown,36482,10.26.2.133
3339,57:58:9d:76:05:c3,-63,1741727788409,Unknown,36355,10.26.2.196
3340,1f:61:90:17:80:57,-89,1741727788722,Unknown,37289,10.26.2.134
3341,80:c3:ba:12:24:13,-70,1741727788425,Unknown,36356,10.26.2.196
3342,63:ab:84:05:10:6f,-54,1741727788781,Unknown,36483,10.26.2.133
3343,63:ab:84:05:10:6f,-58,1741727788755,Unknown,37290,10.26.2.134
3344,57:58:9d:76:05:c3,-63,1741727788409,Unknown,36355,10.26.2.196
3345,63:ab:84:05:10:6f,-54,1741727788781,Unknown,36483,10.26.2.133
3346,80:c3:ba:12:24:13,-70,1741727788425,Unknown,36356,10.26.2.196
3347,63:ab:84:05:10:6f,-58,1741727788755,Unknown,37290,10.26.2.134
3348,77:bc:a9:66:ff:e2,-58,1741727788432,Unknown,36357,10.26.2.196
3349,40:bb:ce:a2:7b:fe,-84,1741727788440,3d0dc6dc,36358,10.26.2.196
3350,63:ab:84:05:10:6f,-65,1741727788443,Unknown,36359,10.26.2.196
3351,61:05:61:7a:46:0c,-64,1741727788447,Unknown,36360,10.26.2.196
3352,4f:56:bf:72:fc:41,-87,1741727788517,Jabra Evolve2 65,36361,10.26.2.196
3353,51:02:11:6a:65:e4,-85,1741727788864,Unknown,36484,10.26.2.133
3354,d9:c3:20:05:1d:d0,-61,1741727788853,Unknown,37291,10.26.2.134
3355,ef:df:58:dd:30:38,-59,1741727788855,Unknown,37292,10.26.2.134
3356,44:5e:cd:0f:db:41,-61,1741727788147,Razer Stereo,37778,10.26.2.166
3357,4f:56:bf:72:fc:41,-87,1741727788517,Jabra Evolve2 65,36361,10.26.2.196
3358,51:02:11:6a:65:e4,-85,1741727788864,Unknown,36484,10.26.2.133
3359,d9:c3:20:05:1d:d0,-61,1741727788853,Unknown,37291,10.26.2.134
3360,ef:df:58:dd:30:38,-59,1741727788855,Unknown,37292,10.26.2.134
3361,44:5e:cd:0f:db:41,-61,1741727788147,Razer Stereo,37778,10.26.2.166
3362,1a:ea:af:d3:56:ef,-89,1741727788149,Unknown,37779,10.26.2.166
3363,3e:b5:7d:04:33:a1,-87,1741727788522,Unknown,36362,10.26.2.196
3364,d9:c3:20:05:1d:d0,-70,1741727788880,Unknown,36485,10.26.2.133
3365,80:c3:ba:12:24:13,-62,1741727788314,Unknown,36345,10.26.2.131
3366,80:c3:ba:12:24:67,-74,1741727788321,Unknown,36346,10.26.2.131
3367,77:bc:a9:66:ff:e2,-66,1741727788332,Unknown,36347,10.26.2.131
3368,ef:df:58:dd:30:38,-68,1741727788881,Unknown,36486,10.26.2.133
3369,40:bb:ce:a2:7b:fe,-79,1741727788334,3d0dc6dc,36348,10.26.2.131
3370,63:ab:84:05:10:6f,-56,1741727788336,Unknown,36349,10.26.2.131
3371,61:05:61:7a:46:0c,-72,1741727788351,Unknown,36350,10.26.2.131
3372,79:9b:16:0b:1e:30,-60,1741727788353,Unknown,36351,10.26.2.131
3373,d9:c3:20:05:1d:d0,-72,1741727788162,Unknown,37780,10.26.2.166
3374,44:5e:cd:0f:db:41,-61,1741727788418,Razer Stereo,36352,10.26.2.131
3375,d9:c3:20:05:1d:d0,-67,1741727788430,Unknown,36353,10.26.2.131
3376,1b:19:99:1d:cc:f0,-91,1741727788164,Unknown,37781,10.26.2.166
3377,ef:df:58:dd:30:38,-68,1741727788166,Unknown,37782,10.26.2.166
3378,ef:df:58:dd:30:38,-68,1741727788432,Unknown,36354,10.26.2.131
3379,40:e0:82:56:b4:ca,-75,1741727788434,Unknown,36355,10.26.2.131
3380,7d:ef:fe:22:87:51,-57,1741727788522,Unknown,36356,10.26.2.131
3381,fa:63:e3:69:fd:4d,-86,1741727788240,Unknown,37783,10.26.2.166
3382,4c:13:81:7b:36:5e,-86,1741727788926,Unknown,37293,10.26.2.134
3383,d9:c3:20:05:1d:d0,-63,1741727788614,Unknown,36363,10.26.2.196
3384,0d:e6:ff:39:1c:34,-89,1741727788929,Unknown,37294,10.26.2.134
3385,4c:4f:28:51:aa:5c,-56,1741727788653,Unknown,36364,10.26.2.196
3386,57:58:9d:76:05:c3,-69,1741727788242,Unknown,37784,10.26.2.166
3387,fa:63:e3:69:fd:4d,-86,1741727788240,Unknown,37783,10.26.2.166
3388,7d:ef:fe:22:87:51,-62,1741727788250,Unknown,37785,10.26.2.166
3389,20:95:f6:84:19:39,-89,1741727788252,Unknown,37786,10.26.2.166
3390,1a:ea:af:d3:56:ef,-89,1741727788255,Unknown,37787,10.26.2.166
3391,80:c3:ba:12:24:67,-77,1741727788259,Unknown,37788,10.26.2.166
3392,11:93:3f:fb:b3:62,-93,1741727788261,Unknown,37789,10.26.2.166
3393,4c:4f:28:51:aa:5c,-73,1741727788272,Unknown,37790,10.26.2.166
3394,c1:06:9c:02:4d:2d,-88,1741727788275,Unknown,37791,10.26.2.166
3395,2d:33:0c:90:44:01,-88,1741727788609,Unknown,36357,10.26.2.131
3396,2d:33:0c:90:44:01,-87,1741727789030,Unknown,37295,10.26.2.134
3397,40:e0:82:56:b4:ca,-63,1741727788734,Unknown,36365,10.26.2.196
3398,79:9b:16:0b:1e:30,-60,1741727788736,Unknown,36366,10.26.2.196
3399,51:02:11:6a:65:e4,-84,1741727788741,LE-Bose QC Headphones,36367,10.26.2.196
3400,63:ab:84:05:10:6f,-57,1741727788343,Unknown,37792,10.26.2.166
3401,22:92:d6:bc:87:84,-88,1741727788616,Unknown,36358,10.26.2.131
3402,61:05:61:7a:46:0c,-55,1741727788355,Unknown,37793,10.26.2.166
3403,40:e0:82:56:b4:ca,-63,1741727788734,Unknown,36365,10.26.2.196
3404,2d:33:0c:90:44:01,-87,1741727789030,Unknown,37295,10.26.2.134
3405,40:e0:82:56:b4:ca,-76,1741727788358,Unknown,37794,10.26.2.166
3406,79:9b:16:0b:1e:30,-60,1741727788736,Unknown,36366,10.26.2.196
3407,51:02:11:6a:65:e4,-84,1741727788741,LE-Bose QC Headphones,36367,10.26.2.196
3408,22:92:d6:bc:87:84,-88,1741727788616,Unknown,36358,10.26.2.131
3409,63:ab:84:05:10:6f,-57,1741727788343,Unknown,37792,10.26.2.166
3410,61:05:61:7a:46:0c,-55,1741727788355,Unknown,37793,10.26.2.166
3411,40:e0:82:56:b4:ca,-76,1741727788358,Unknown,37794,10.26.2.166
3412,79:9b:16:0b:1e:30,-73,1741727788359,Unknown,37795,10.26.2.166
3413,79:9b:16:0b:1e:30,-59,1741727789153,Unknown,37296,10.26.2.134
3414,51:02:11:6a:65:e4,-85,1741727788467,Unknown,37796,10.26.2.166
3415,57:9a:5b:84:96:c1,-73,1741727789155,Unknown,37297,10.26.2.134
3416,7e:e3:19:d4:7e:d0,-88,1741727788844,Unknown,36368,10.26.2.196
3417,57:9a:5b:84:96:c1,-81,1741727788846,Unknown,36369,10.26.2.196
3418,fa:63:e3:69:fd:4d,-88,1741727789164,Unknown,36487,10.26.2.133
3419,57:9a:5b:84:96:c1,-73,1741727788469,Unknown,37797,10.26.2.166
3420,40:bb:ce:a2:7b:fe,-80,1741727788473,3d0dc6dc,37798,10.26.2.166
3421,53:18:3d:ff:31:f6,-63,1741727788853,Unknown,36370,10.26.2.196
3422,04:0c:6e:43:b6:ff,-90,1741727788476,Unknown,37799,10.26.2.166
3423,80:c3:ba:12:24:67,-70,1741727789157,SW02,37298,10.26.2.134
3424,4c:4f:28:51:aa:5c,-65,1741727789163,Unknown,37299,10.26.2.134
3425,7e:e3:19:d4:7e:d0,-88,1741727788844,Unknown,36368,10.26.2.196
3426,57:9a:5b:84:96:c1,-73,1741727789155,Unknown,37297,10.26.2.134
3427,53:18:3d:ff:31:f6,-58,1741727789165,Unknown,37300,10.26.2.134
3428,57:9a:5b:84:96:c1,-81,1741727788846,Unknown,36369,10.26.2.196
3429,fa:63:e3:69:fd:4d,-88,1741727789164,Unknown,36487,10.26.2.133
3430,57:9a:5b:84:96:c1,-73,1741727788469,Unknown,37797,10.26.2.166
3431,40:bb:ce:a2:7b:fe,-80,1741727788473,3d0dc6dc,37798,10.26.2.166
3432,53:18:3d:ff:31:f6,-63,1741727788853,Unknown,36370,10.26.2.196
3433,04:0c:6e:43:b6:ff,-90,1741727788476,Unknown,37799,10.26.2.166
3434,80:c3:ba:12:24:67,-70,1741727789157,SW02,37298,10.26.2.134
3435,4c:4f:28:51:aa:5c,-65,1741727789163,Unknown,37299,10.26.2.134
3436,53:18:3d:ff:31:f6,-58,1741727789165,Unknown,37300,10.26.2.134
3437,7f:5c:7c:60:b2:fa,-87,1741727788747,Unknown,36359,10.26.2.131
3438,20:59:c1:0a:0c:74,-94,1741727789166,Unknown,36488,10.26.2.133
3439,53:18:3d:ff:31:f6,-60,1741727788478,Unknown,37800,10.26.2.166
3440,49:cd:60:a6:b1:c5,-58,1741727789167,Unknown,37301,10.26.2.134
3441,1f:61:90:17:80:57,-83,1741727789168,Unknown,36489,10.26.2.133
3442,57:9a:5b:84:96:c1,-72,1741727789182,Unknown,36490,10.26.2.133
3443,80:c3:ba:12:24:67,-59,1741727789184,SW02,36491,10.26.2.133
3444,53:18:3d:ff:31:f6,-57,1741727789190,Unknown,36492,10.26.2.133
3445,49:cd:60:a6:b1:c5,-62,1741727789196,Unknown,36493,10.26.2.133
3446,7f:5c:7c:60:b2:fa,-87,1741727789198,Unknown,36494,10.26.2.133
3447,6b:39:48:3c:55:5b,-70,1741727788566,Unknown,37801,10.26.2.166
3448,49:cd:60:a6:b1:c5,-78,1741727788935,Unknown,36371,10.26.2.196
3449,4e:44:92:b9:90:45,-67,1741727788570,Unknown,37802,10.26.2.166
3450,6b:39:48:3c:55:5b,-69,1741727788943,Unknown,36372,10.26.2.196
3451,48:b0:2d:fd:87:fb,-87,1741727789234,Unknown,37302,10.26.2.134
3452,6b:39:48:3c:55:5b,-78,1741727788832,Unknown,36360,10.26.2.131
3453,40:e0:82:56:b4:ca,-61,1741727789260,Unknown,36495,10.26.2.133
3454,40:e0:82:56:b4:ca,-59,1741727789236,Unknown,37303,10.26.2.134
3455,6b:39:48:3c:55:5b,-62,1741727789254,Unknown,37304,10.26.2.134
3456,22:92:d6:bc:87:84,-86,1741727789272,Unknown,36496,10.26.2.133
3457,4e:44:92:b9:90:45,-72,1741727789261,Unknown,37305,10.26.2.134
3458,48:b0:2d:fd:87:fb,-87,1741727789234,Unknown,37302,10.26.2.134
3459,6b:39:48:3c:55:5b,-78,1741727788832,Unknown,36360,10.26.2.131
3460,c1:06:9c:02:4d:2d,-87,1741727789275,Unknown,36497,10.26.2.133
3461,40:e0:82:56:b4:ca,-59,1741727789236,Unknown,37303,10.26.2.134
